date,source,region_level,region,event_type,value,notes,source_code
2020-04-27,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-04-27,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-04-27,OxCGRT,country,Finland,internal_movement,1,,C7M_Restrictions on internal movement
2020-04-27,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-04-27,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-04-27,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-04-27,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-04-27,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-04-27,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-04-27,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-04-27,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-04-27,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-04-28,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-04-28,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-04-28,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-04-28,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-04-28,OxCGRT,country,Finland,internal_movement,1,,C7M_Restrictions on internal movement
2020-04-28,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-04-28,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-04-28,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-04-28,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-04-28,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-04-28,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-04-28,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-04-28,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-04-28,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-04-29,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-04-29,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-04-29,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-04-29,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-04-29,OxCGRT,country,Finland,internal_movement,1,,C7M_Restrictions on internal movement
2020-04-29,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-04-29,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-04-29,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-04-29,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-04-29,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-04-29,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-04-29,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-04-29,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-04-29,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-04-30,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-04-30,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-04-30,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-04-30,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-04-30,OxCGRT,country,Finland,internal_movement,1,,C7M_Restrictions on internal movement
2020-04-30,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-04-30,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-04-30,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-04-30,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-04-30,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-04-30,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-04-30,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-04-30,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-04-30,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-05-01,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-05-01,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-05-01,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-05-01,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-05-01,OxCGRT,country,Finland,internal_movement,1,,C7M_Restrictions on internal movement
2020-05-01,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-05-01,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-05-01,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-05-01,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-05-01,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-05-01,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-05-01,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-05-01,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-05-01,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-05-02,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-05-02,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-05-02,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-05-02,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-05-02,OxCGRT,country,Finland,internal_movement,1,,C7M_Restrictions on internal movement
2020-05-02,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-05-02,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-05-02,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-05-02,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-05-02,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-05-02,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-05-02,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-05-02,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-05-02,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-05-03,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-05-03,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-05-03,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-05-03,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-05-03,OxCGRT,country,Finland,internal_movement,1,,C7M_Restrictions on internal movement
2020-05-03,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-05-03,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-05-03,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-05-03,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-05-03,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-05-03,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-05-03,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-05-03,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-05-03,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-05-04,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-05-04,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-05-04,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-05-04,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-05-04,OxCGRT,country,Finland,internal_movement,1,,C7M_Restrictions on internal movement
2020-05-04,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-05-04,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-05-04,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-05-04,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-05-04,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-05-04,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-05-04,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-05-04,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-05-04,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-05-05,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-05-05,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-05-05,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-05-05,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-05-05,OxCGRT,country,Finland,internal_movement,1,,C7M_Restrictions on internal movement
2020-05-05,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-05-05,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-05-05,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-05-05,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-05-05,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-05-05,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-05-05,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-05-05,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-05-05,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-05-06,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-05-06,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-05-06,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-05-06,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-05-06,OxCGRT,country,Finland,internal_movement,1,,C7M_Restrictions on internal movement
2020-05-06,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-05-06,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-05-06,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-05-06,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-05-06,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-05-06,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-05-06,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-05-06,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-05-06,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-05-07,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-05-07,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-05-07,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-05-07,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-05-07,OxCGRT,country,Finland,internal_movement,1,,C7M_Restrictions on internal movement
2020-05-07,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-05-07,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-05-07,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-05-07,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-05-07,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-05-07,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-05-07,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-05-07,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-05-07,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-05-08,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-05-08,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-05-08,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-05-08,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-05-08,OxCGRT,country,Finland,internal_movement,1,,C7M_Restrictions on internal movement
2020-05-08,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-05-08,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-05-08,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-05-08,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-05-08,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-05-08,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-05-08,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-05-08,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-05-08,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-05-09,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-05-09,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-05-09,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-05-09,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-05-09,OxCGRT,country,Finland,internal_movement,1,,C7M_Restrictions on internal movement
2020-05-09,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-05-09,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-05-09,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-05-09,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-05-09,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-05-09,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-05-09,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-05-09,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-05-09,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-05-10,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-05-10,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-05-10,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-05-10,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-05-10,OxCGRT,country,Finland,internal_movement,1,,C7M_Restrictions on internal movement
2020-05-10,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-05-10,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-05-10,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-05-10,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-05-10,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-05-10,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-05-10,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-05-10,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-05-10,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-05-11,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-05-11,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-05-11,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-05-11,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-05-11,OxCGRT,country,Finland,internal_movement,1,,C7M_Restrictions on internal movement
2020-05-11,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-05-11,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-05-11,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-05-11,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-05-11,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-05-11,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-05-11,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-05-11,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-05-11,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-05-12,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-05-12,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-05-12,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-05-12,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-05-12,OxCGRT,country,Finland,internal_movement,1,,C7M_Restrictions on internal movement
